"id","link","label","name","comment","city","location_link","location","state","country","hesperomys_num_type_specimens","museum_city_latitude","museum_city_longitude"
752,"http://hesperomys.com/c/752","JLUM","Jilin University Museum of Geology","NA","Changchun","http://hesperomys.com/r/285","Jilin","NA","China",7,"43.87","125.35"
974,"http://hesperomys.com/c/974","JM","Jura Museum","NA","Eichstätt","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",3,"NA","NA"
703,"http://hesperomys.com/c/703","JODA","John Day Fossil Beds National Monument","NA","NA","http://hesperomys.com/r/463","Oregon","Oregon","United States",12,"NA","NA"
940,"http://hesperomys.com/c/940","JPM","Jinzhou Paleontological Museum","NA","Jinzhou","http://hesperomys.com/r/286","Liaoning","NA","China",4,"NA","NA"
727,"http://hesperomys.com/c/727","JUY","Museo de Geología, Mineralogía y Paleontología, Instituto de Geología y Minería, Universidad Nacional de Jujuy","NA","San Salvador de Jujuy","http://hesperomys.com/r/353","Jujuy","NA","Argentina",5,"NA","NA"
1468,"http://hesperomys.com/c/1468","JVF","Geological Survey of India, Jammu","NA","NA","http://hesperomys.com/r/309","Jammu and Kashmir","NA","India",1,"NA","NA"
762,"http://hesperomys.com/c/762","JYM","Jinyun Museum","NA","Jinyun","http://hesperomys.com/r/299","Zhejiang","NA","China",1,"NA","NA"
858,"http://hesperomys.com/c/858","JZMP","Jinzhou Museum of Paleontology","NA","Jinzhou","http://hesperomys.com/r/286","Liaoning","NA","China",4,"NA","NA"
709,"http://hesperomys.com/c/709","JZT","Jizantang Paleontological Museum","NA","Chaoyang","http://hesperomys.com/r/286","Liaoning","NA","China",2,"NA","NA"
1399,"http://hesperomys.com/c/1399","KAM","Kuji Amber Museum","NA","Kuji","http://hesperomys.com/r/4404","Iwate Prefecture","NA","Japan",1,"36.5","140.61000000000001"
1299,"http://hesperomys.com/c/1299","KDRC","Korea Dinosaur Research Center, Chonnam National University","NA","Gwangju","http://hesperomys.com/r/91","South Korea","NA","South Korea",2,"NA","NA"
51,"http://hesperomys.com/c/51","KE","Ministry of Ecology and Natural Resources of Kazakhstan Republic","In Almaty {Lipotyphla Kazakhstan Aktau E Miocene.pdf}. Perhaps now in Astana.","NA","http://hesperomys.com/r/87","Kazakhstan","NA","Kazakhstan",12,"NA","NA"
1189,"http://hesperomys.com/c/1189","KHMB","Kreisheimatmuseum Bünde","NA","Bünde","http://hesperomys.com/r/784","North Rhine-Westphalia","North Rhine-Westphalia","Germany",1,"52.2","8.61"
1215,"http://hesperomys.com/c/1215","KIGAM","Korea Institute of Geoscience and Mineral Resources","NA","NA","http://hesperomys.com/r/91","South Korea","NA","South Korea",2,"NA","NA"
414,"http://hesperomys.com/c/414","Kingdon collection","Collection of J. Kingdon","NA","NA","http://hesperomys.com/r/341","England","NA","United Kingdom",1,"NA","NA"
1281,"http://hesperomys.com/c/1281","Kirchheim","Heimatmuseum Kirchheim/Schaben","NA","Kirchheim in Schwaben","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",1,"NA","NA"
1438,"http://hesperomys.com/c/1438","Kırıkkale","Department of Biology, Faculty of Science and Arts, University of Kırıkkale","NA","Kırıkkale","http://hesperomys.com/r/180","Turkey","NA","Turkey",1,"39.85","33.520000000000003"
382,"http://hesperomys.com/c/382","Kishida collection","Collection of K. Kishida","Not seen by {Mammalia-named by Japanese.pdf}.","NA","http://hesperomys.com/r/85","Japan","NA","Japan",2,"NA","NA"
158,"http://hesperomys.com/c/158","KIZ","Kunming Institute of Zoology, Academia Sinica","NA","Kunming","http://hesperomys.com/r/298","Yunnan","NA","China",47,"25.05","102.7"
1433,"http://hesperomys.com/c/1433","KKF","Kronosaurus Korner Regional Museum","NA","Richmond","http://hesperomys.com/r/253","Queensland","Queensland","Australia",1,"NA","NA"
1204,"http://hesperomys.com/c/1204","KKM","Kolomna Regional Museum","NA","Kolomna","http://hesperomys.com/r/733","Moscow Oblast","NA","Russia",1,"55.08","38.78"
592,"http://hesperomys.com/c/592","KKWRC","King Khalid Wildlife Research Center","NA","Riyadh","http://hesperomys.com/r/152","Saudi Arabia","NA","Saudi Arabia",1,"24.65","46.77"
324,"http://hesperomys.com/c/324","Kloss collection","Collection of C. Boden Kloss","NA","NA","http://hesperomys.com/r/157","Singapore","NA","Singapore",1,"NA","NA"
457,"http://hesperomys.com/c/457","KM","Amathole Museum","Formerly known as the Kaffraria Museum; see for example {South Africa-new (Roberts 1932).pdf} p. 8. According to {Eptesicus hottentotus-taxonomy.pdf} p. 132, it is now the Amathole Museum in King William's Town.","King William's Town","http://hesperomys.com/r/4344","Eastern Cape","NA","South Africa",12,"-32.883333","27.4"
556,"http://hesperomys.com/c/556","KME","Krahuletzmuseum Eggenburg","NA","Eggenburg","http://hesperomys.com/r/4125","Lower Austria","Lower Austria","Austria",1,"NA","NA"
956,"http://hesperomys.com/c/956","KMNH","Kitakyushu Museum of Natural History","NA","Kitakyushu","http://hesperomys.com/r/4389","Fukuoka Prefecture","NA","Japan",4,"33.880000000000003","130.86000000000001"
1012,"http://hesperomys.com/c/1012","KMV","Kunming Municipal Museum","NA","Kunming","http://hesperomys.com/r/298","Yunnan","NA","China",1,"25.05","102.7"
1546,"http://hesperomys.com/c/1546","KNK","Greenland National Museum and Archives","NA","NA","http://hesperomys.com/r/225","Greenland","NA","Greenland",0,"NA","NA"
77,"http://hesperomys.com/c/77","KNM","Kenya National Museum","NA","Nairobi","http://hesperomys.com/r/88","Kenya","NA","Kenya",233,"-1.29","36.82"
767,"http://hesperomys.com/c/767","KNUE","Korea National University of Education","NA","Chungbuk","http://hesperomys.com/r/91","South Korea","NA","South Korea",6,"NA","NA"
766,"http://hesperomys.com/c/766","KPE","Kyungpook National University, Earth Science Department","NA","Taegu","http://hesperomys.com/r/91","South Korea","NA","South Korea",4,"NA","NA"
1288,"http://hesperomys.com/c/1288","KPM","Kanagawa Prefectural Museum","NA","Odawara","http://hesperomys.com/r/4385","Kanagawa Prefecture","NA","Japan",1,"35.25","139.16"
749,"http://hesperomys.com/c/749","KSU","A.A. Shtukenberg Museum of Geology and Mineralogy of Kazan State University","NA","Kazan","http://hesperomys.com/r/758","Tatarstan","NA","Russia",2,"55.75","49.13"
124,"http://hesperomys.com/c/124","KU","Kansas University","NA","Lawrence","http://hesperomys.com/r/1736","Douglas County, Kansas","Kansas","United States",341,"38.959721999999999","-95.264167"
1558,"http://hesperomys.com/c/1558","KUF","Kyushu University","NA","Fukuoka","http://hesperomys.com/r/4389","Fukuoka Prefecture","NA","Japan",1,"33.590000000000003","130.41"
516,"http://hesperomys.com/c/516","KUHE","Graduate School of Human and Environmental Studies, Kyoto University","NA","Kyoto","http://hesperomys.com/r/4376","Kyoto Prefecture","NA","Japan",2,"35.01","135.75"
1237,"http://hesperomys.com/c/1237","KUL","KU Leuven","NA","Leuven","http://hesperomys.com/r/4255","Flemish Brabant","NA","Belgium",2,"50.88","4.7"
383,"http://hesperomys.com/c/383","Kuroda collection","Collection of Kuroda","Mostly destroyed by fire in 1945. See {Mammalia-named by Japanese.pdf}.","NA","http://hesperomys.com/r/4388","Tokyo Prefecture","NA","Japan",47,"NA","NA"
426,"http://hesperomys.com/c/426","KUZ","Kyoto University Museum","NA","Kyoto","http://hesperomys.com/r/4376","Kyoto Prefecture","NA","Japan",6,"35.01","135.75"
1069,"http://hesperomys.com/c/1069","KWU","Kansas Wesleyan University","NA","Salina","http://hesperomys.com/r/1798","Saline County, Kansas","Kansas","United States",1,"38.82","-97.62"
1260,"http://hesperomys.com/c/1260","KYF","Keio Gijyuku Yochisha Science Museum","NA","Tokyo","http://hesperomys.com/r/4388","Tokyo Prefecture","NA","Japan",1,"35.67","139.77000000000001"
997,"http://hesperomys.com/c/997","KZV","Bureau of Land and Resources of Kazuo County","NA","Kazuo","http://hesperomys.com/r/286","Liaoning","NA","China",1,"NA","NA"
1470,"http://hesperomys.com/c/1470","Laâyoune","Museum of the Higher School of Technology","NA","Laâyoune","http://hesperomys.com/r/618","Western Sahara","NA","Western Sahara",1,"NA","NA"
41,"http://hesperomys.com/c/41","LACM","Los Angeles County Museum","NA","Los Angeles","http://hesperomys.com/r/931","Los Angeles County, California","California","United States",337,"34.11","-118.41"
938,"http://hesperomys.com/c/938","LAMPEA","Maison Méditerranéenne des Sciences Humaines","NA","Aix-en-Provence","http://hesperomys.com/r/1961","Bouches-du-Rhône","NA","France",1,"43.53","5.44"
1318,"http://hesperomys.com/c/1318","LAPEISA","Laboratório de Paleontologia e Evolução de de Ilha Solteira","NA","Ilha Solteira","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",1,"NA","NA"
702,"http://hesperomys.com/c/702","LARQ","Laboratorio de Arqueología, Facultad de Humanidades, Universidad Nacional de Mar del Plata","NA","Mar del Plata","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",1,"-38","-57.58"
1363,"http://hesperomys.com/c/1363","LBEG","Landesamt für Bergbau, Energie und Geologie","NA","Hannover","http://hesperomys.com/r/782","Lower Saxony","Lower Saxony","Germany",1,"NA","NA"
700,"http://hesperomys.com/c/700","LCM","Laboratorio de Citogenética, Facultad de Medicina, Universidad de Chile","NA","Santiago","http://hesperomys.com/r/35","Chile","NA","Chile",1,"-33.46","-70.64"
1008,"http://hesperomys.com/c/1008","LDMLCA","Lufeng Dinosaur Museum-Lufeng Chuanjie A'na","NA","A'na","http://hesperomys.com/r/298","Yunnan","NA","China",2,"NA","NA"
656,"http://hesperomys.com/c/656","LDN","Lande Museum of Natural History","NA","Tangshan","http://hesperomys.com/r/276","Hebei","NA","China",1,"39.619999999999997","118.19"
1038,"http://hesperomys.com/c/1038","LDRC","Lufeng Dinosaur Research Center","NA","Lufeng","http://hesperomys.com/r/298","Yunnan","NA","China",1,"NA","NA"
275,"http://hesperomys.com/c/275","LDUCZ","Grant Museum of Zoology","NA","London","http://hesperomys.com/r/4190","Middlesex","NA","United Kingdom",1,"51.52","-0.1"
978,"http://hesperomys.com/c/978","LDV","University of Lanzhou","NA","Lanzhou","http://hesperomys.com/r/271","Gansu","NA","China",1,"36.049999999999997","103.68"
1125,"http://hesperomys.com/c/1125","LEICT","Leicester Arts and Museums Service","NA","Leicester","http://hesperomys.com/r/4224","Leicestershire with Rutland","NA","United Kingdom",1,"52.64","-1.1299999999999999"
838,"http://hesperomys.com/c/838","Leyre","Leyre Monastery","NA","NA","http://hesperomys.com/r/806","Navarre","NA","Spain",1,"NA","NA"
1502,"http://hesperomys.com/c/1502","LF","Lauer Foundation","NA","NA","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",1,"NA","NA"
929,"http://hesperomys.com/c/929","LFGT","Bureau of Land and Resources of Lufeng County","NA","Lufeng","http://hesperomys.com/r/298","Yunnan","NA","China",4,"NA","NA"
1264,"http://hesperomys.com/c/1264","LGI","Laboratoire de Géologie de l'Université de Jassy","NA","Jassy","http://hesperomys.com/r/143","Romania","NA","Romania",2,"NA","NA"
356,"http://hesperomys.com/c/356","LGPUT","University of Thessaloniki Department of Geology","NA","Thessaloniki","http://hesperomys.com/r/4265","Central Macedonia","NA","Greece",54,"40.64","22.94"
996,"http://hesperomys.com/c/996","LH","Long Hao Institute of Geology and Paleontology","NA","Hohhot","http://hesperomys.com/r/282","Inner Mongolia","NA","China",3,"40.82","111.64"
959,"http://hesperomys.com/c/959","LHV","Department of Land and Resources of Liaoning Province","NA","NA","http://hesperomys.com/r/286","Liaoning","NA","China",7,"NA","NA"
69,"http://hesperomys.com/c/69","LIEB","Laboratorio de Investigaciones en Evolución y Biodiversidad","NA","Esquel","http://hesperomys.com/r/7","Argentina","NA","Argentina",12,"NA","NA"
1087,"http://hesperomys.com/c/1087","LINHM","Long Island Natural History Museum","NA","NA","http://hesperomys.com/r/3634","Nassau County, New York","New York","United States",1,"NA","NA"
336,"http://hesperomys.com/c/336","LinnMus","Linnaean Museum","""in the Linnaean Garden, Uppsala; this depository at the original location was established in 1939"" {Uppsala-Linnaean types.pdf}","Uppsala","http://hesperomys.com/r/169","Sweden","NA","Sweden",5,"59.86","17.64"
899,"http://hesperomys.com/c/899","LinPM","Linqu Paleontological Museum","NA","Linqu","http://hesperomys.com/r/291","Shandong","NA","China",1,"36.51","118.52"
378,"http://hesperomys.com/c/378","LIVCM","Liverpool Museum","NA","Liverpool","http://hesperomys.com/r/4228","South Lancashire","NA","United Kingdom",9,"53.42","-2.99"
890,"http://hesperomys.com/c/890","LLM","Lippisches Landesmuseum","NA","Detmold","http://hesperomys.com/r/784","North Rhine-Westphalia","North Rhine-Westphalia","Germany",1,"51.95","8.8800000000000008"
668,"http://hesperomys.com/c/668","LM","Lingwu Museum","NA","Lingwu","http://hesperomys.com/r/288","Ningxia","NA","China",1,"NA","NA"
746,"http://hesperomys.com/c/746","LMCCE","Laboratory of Mesozoic and Cenozoic Continental Ecosystems, Tomsk State University","NA","Tomsk","http://hesperomys.com/r/759","Tomsk Oblast","NA","Russia",3,"56.5","84.97"
75,"http://hesperomys.com/c/75","lost","lost","Fictitious collection for indicating that the type specimen is lost.","NA","http://hesperomys.com/r/625","Earth","NA","NA",637,"NA","NA"
608,"http://hesperomys.com/c/608","Louis collection","Collection of P. Louis","NA","Reims","http://hesperomys.com/r/2000","Marne","NA","France",6,"49.25","4.03"
779,"http://hesperomys.com/c/779","LPP","Laboratório de Paleoecologia e Paleoicnologia, Departamento de Ecologia e Biologia Evolutiva, Universidade Federal de São Carlos","NA","São Carlos","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",7,"-22.02","-47.89"
723,"http://hesperomys.com/c/723","LPRP","Laboratório de Paleontologia de Ribeirão Preto, Universidade de São Paulo","NA","Ribeirão Preto","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",7,"-21.17","-47.8"
634,"http://hesperomys.com/c/634","LPV","Laboratoire de Paléontologie de Vertébrés et Paléontologie Humaine, Université de Paris VI","NA","Paris","http://hesperomys.com/r/2024","Paris","NA","France",5,"48.86","2.34"
1523,"http://hesperomys.com/c/1523","LRF","Australian Opal Center","NA","Lightning Ridge","http://hesperomys.com/r/254","New South Wales","New South Wales","Australia",2,"NA","NA"
1428,"http://hesperomys.com/c/1428","LRM","La Rochelle Museum","NA","La Rochelle","http://hesperomys.com/r/1965","Charente-Maritime","NA","France",1,"46.17","-1.18"
385,"http://hesperomys.com/c/385","LSNSAU","Laboratory of Sumatera Nature Study, Andalas University","NA","NA","http://hesperomys.com/r/495","Sumatra","NA","Indonesia",1,"NA","NA"
522,"http://hesperomys.com/c/522","LSUHC","La Sierra University Herpetological Collection","NA","NA","http://hesperomys.com/r/945","Riverside County, California","California","United States",3,"NA","NA"
886,"http://hesperomys.com/c/886","LSUMG","Louisiana State University Museum of Geology","NA","Baton Rouge","http://hesperomys.com/r/3842","East Baton Rouge Parish, Louisiana","Louisiana","United States",4,"30.45","-91.13"
848,"http://hesperomys.com/c/848","LSUMNS","Louisiana State University Museum of Natural Science","NA","Baton Rouge","http://hesperomys.com/r/3842","East Baton Rouge Parish, Louisiana","Louisiana","United States",1,"30.45","-91.13"
141,"http://hesperomys.com/c/141","LSUMZ","Louisiana State University Museum of Zoology","NA","Baton Rouge","http://hesperomys.com/r/3842","East Baton Rouge Parish, Louisiana","Louisiana","United States",35,"30.447500000000002","-91.178611000000004"
555,"http://hesperomys.com/c/555","LUVP","Laboratory of Vertebrate Paleontology, Geology Department, Lucknow University","NA","Lucknow","http://hesperomys.com/r/325","Uttar Pradesh","Uttar Pradesh","India",17,"NA","NA"
298,"http://hesperomys.com/c/298","LVH","Landesmuseum für Vorgeschichte Halle","NA","Halle","http://hesperomys.com/r/788","Saxony-Anhalt","Saxony-Anhalt","Germany",2,"NA","NA"
453,"http://hesperomys.com/c/453","LvPM","Львовский Природоведческий Музей АН Украины","NA","Lviv","http://hesperomys.com/r/184","Ukraine","NA","Ukraine",3,"NA","NA"
1440,"http://hesperomys.com/c/1440","LVR","LVR-Landesmuseum Bonn","NA","Bonn","http://hesperomys.com/r/784","North Rhine-Westphalia","North Rhine-Westphalia","Germany",1,"50.73","7.1"
1241,"http://hesperomys.com/c/1241","LW","Linqu Cultural House","NA","Linqu","http://hesperomys.com/r/291","Shandong","NA","China",1,"36.51","118.52"
1501,"http://hesperomys.com/c/1501","LY","Shandong Laiyang Cretaceous National Geological Park","NA","NA","http://hesperomys.com/r/291","Shandong","NA","China",1,"NA","NA"
1467,"http://hesperomys.com/c/1467","LYMPH","Lyme Regis Museum","NA","Lyme Regis","http://hesperomys.com/r/4178","Dorset","NA","United Kingdom",1,"NA","NA"
